trialID,nsdID
16004,2077
16005,5278
16006,56460
16007,24041
16008,19064
16009,55163
16010,7002
16011,19635
16012,41814
16013,14751
16014,26614
16015,6770
16016,33863
16017,66314
16018,67923
16019,33976
16020,1512
16021,42583
16022,24835
16023,8824
16024,45307
16025,70675
16026,38219
16027,21394
16028,40634
16029,55758
16030,24845
16031,8596
16032,59969
16033,45255
16034,68538
16035,47495
16036,51869
16037,32772
16038,58707
16039,54219
16040,21715
16041,36927
16042,54183
16043,55443
16044,36520
16045,48634
16046,15797
16047,1913
16048,33449
16049,41361
16050,38253
16051,16751
16052,56113
16053,15291
16054,68224
16055,42923
16056,51302
16057,33863
16058,68379
16059,34388
16060,67181
16061,28770
16062,42022
16063,23381
16064,14751
16065,42583
16066,36613
16067,54305
16068,45528
16069,72141
16070,48937
16071,70856
16072,31344
16073,59715
16074,11851
16075,15438
16076,63528
16077,8144
16078,57952
16079,64217
16080,30484
16081,26693
16082,7915
16083,45698
16084,54183
16085,27071
16086,5524
16087,33906
16088,35837
16089,69908
16090,14898
16091,2749
16092,12998
16093,56271
16094,72351
16095,48853
16096,29043
16097,11123
16098,41578
16099,56836
16100,4127
16101,19736
16102,33747
16103,6452
16104,48143
16105,18483
16106,42820
16107,2007
16108,40015
16109,60588
16110,31976
16111,57701
16112,31220
16113,10784
16114,29249
16115,69199
16116,10784
16117,49664
16118,28138
16119,48143
16120,9478
16121,55425
16122,41103
16123,21623
16124,36613
16125,65639
16126,60666
16127,26351
16128,36974
16129,31666
16130,32772
16131,21623
16132,71761
16133,10209
16134,11796
16135,13440
16136,27871
16137,17017
16138,13918
16139,34198
16140,1512
16141,21661
16142,22083
16143,53881
16144,13538
16145,58916
16146,21609
16147,41365
16148,11689
16149,22083
16150,14751
16151,28253
16152,68531
16153,5074
16154,41364
16155,66226
16156,65372
16157,64751
16158,72151
16159,62662
16160,2980
16161,68008
16162,57534
16163,25615
16164,5790
16165,12410
16166,67923
16167,64217
16168,29764
16169,38794
16170,64248
16171,8933
16172,14974
16173,22892
16174,64896
16175,37709
16176,45698
16177,8144
16178,11123
16179,14728
16180,45324
16181,6929
16182,59969
16183,52197
16184,54051
16185,2077
16186,38833
16187,10425
16188,28695
16189,64693
16190,15364
16191,39741
16192,22387
16193,64725
16194,70268
16195,9964
16196,45424
16197,31406
16198,28770
16199,25053
16200,47176
16201,48303
16202,39162
16203,27423
16204,53728
16205,49063
16206,72999
16207,26078
16208,16836
16209,59969
16210,71761
16211,20139
16212,59614
16213,62996
16214,46524
16215,68121
16216,7002
16217,71241
16218,71560
16219,59715
16220,14974
16221,66351
16222,72977
16223,42096
16224,6710
16225,24845
16226,18740
16227,9338
16228,28096
16229,8414
16230,38338
16231,1667
16232,57740
16233,16584
16234,48602
16235,42196
16236,47176
16237,42007
16238,6170
16239,9604
16240,15529
16241,31621
16242,8278
16243,36725
16244,42147
16245,42007
16246,33747
16247,50719
16248,70074
16249,35246
16250,66806
16251,59715
16252,28138
16253,39741
16254,27820
16255,46442
16256,14766
16257,69660
16258,42147
16259,27836
16260,10319
16261,19026
16262,71761
16263,6750
16264,58273
16265,36990
16266,70625
16267,46448
16268,7414
16269,20189
16270,22237
16271,35994
16272,38219
16273,11847
16274,28755
16275,55282
16276,8890
16277,48853
16278,19596
16279,33014
16280,44980
16281,51137
16282,63391
16283,60881
16284,15529
16285,9964
16286,37385
16287,19636
16288,65777
16289,14252
16290,67455
16291,43211
16292,38368
16293,6170
16294,21958
16295,45127
16296,54305
16297,13170
16298,35837
16299,26909
16300,13638
16301,53939
16302,64595
16303,24845
16304,17755
16305,18109
16306,64248
16307,11132
16308,9507
16309,49828
16310,58002
16311,27878
16312,2893
16313,62372
16314,4429
16315,56271
16316,45424
16317,19596
16318,28701
16319,36543
16320,44087
16321,37385
16322,50852
16323,40430
16324,36574
16325,63069
16326,18109
16327,49664
16328,39162
16329,70268
16330,8890
16331,35465
16332,60765
16333,42872
16334,62763
16335,37385
16336,67553
16337,56164
16338,29695
16339,41636
16340,50433
16341,42421
16342,54166
16343,59441
16344,39162
16345,39414
16346,1820
16347,49664
16348,60699
16349,49287
16350,59614
16351,56407
16352,51468
16353,6710
16354,6452
16355,51014
16356,40430
16357,35243
16358,33747
16359,2980
16360,55680
16361,13638
16362,52253
16363,21661
16364,14629
16365,61972
16366,71969
16367,50448
16368,72711
16369,43524
16370,28190
16371,69854
16372,6750
16373,18249
16374,49287
16375,48362
16376,35465
16377,67318
16378,7901
16379,56164
16380,27871
16381,28473
16382,58372
16383,15529
16384,14267
16385,2367
16386,25602
16387,49406
16388,61965
16389,13170
16390,71063
16391,19224
16392,10639
16393,66175
16394,45850
16395,5220
16396,57740
16397,38641
16398,56414
16399,52445
16400,48937
16401,38262
16402,16135
16403,13439
16404,62175
16405,70729
16406,15423
16407,40101
16408,43524
16409,9027
16410,71063
16411,70453
16412,32697
16413,57681
16414,25634
16415,36022
16416,12624
16417,65372
16418,63380
16419,15953
16420,5260
16421,29614
16422,63391
16423,51224
16424,66806
16425,3055
16426,52253
16427,7875
16428,64725
16429,28189
16430,14610
16431,56830
16432,54219
16433,69167
16434,65292
16435,51521
16436,5260
16437,50139
16438,30167
16439,53145
16440,13170
16441,42525
16442,18562
16443,45290
16444,70563
16445,11617
16446,36623
16447,42336
16448,38889
16449,22892
16450,55408
16451,33171
16452,48376
16453,40101
16454,62544
16455,3747
16456,70268
16457,49287
16458,7728
16459,28189
16460,29711
16461,37958
16462,15710
16463,60666
16464,37567
16465,68900
16466,46967
16467,37457
16468,28440
16469,18867
16470,8426
16471,63931
16472,51317
16473,36022
16474,6380
16475,54559
16476,65878
16477,35064
16478,36356
16479,45424
16480,10639
16481,7414
16482,51979
16483,37542
16484,9105
16485,4950
16486,71275
16487,912
16488,17296
16489,50719
16490,45290
16491,8887
16492,12195
16493,14974
16494,48729
16495,68903
16496,6750
16497,23222
16498,33495
16499,60881
16500,19026
16501,42236
16502,22138
16503,28908
16504,70057
16505,35246
16506,27836
16507,27460
16508,23237
16509,59994
16510,50448
16511,20235
16512,61582
16513,28473
16514,68833
16515,25506
16516,26082
16517,65116
16518,36417
16519,10445
16520,26297
16521,63244
16522,62544
16523,51372
16524,10517
16525,35465
16526,43524
16527,51240
16528,9794
16529,52777
16530,54111
16531,18040
16532,37499
16533,38091
16534,65298
16535,19026
16536,16515
16537,25787
16538,17934
16539,62544
16540,8204
16541,33057
16542,40953
16543,32610
16544,38707
16545,45129
16546,51137
16547,17934
16548,19489
16549,28210
16550,45850
16551,71063
16552,10425
16553,40486
16554,42872
16555,2710
16556,65878
16557,11103
16558,25566
16559,66189
16560,3097
16561,72095
16562,33969
16563,51317
16564,25053
16565,57956
16566,44967
16567,26780
16568,67741
16569,15710
16570,23667
16571,48376
16572,48304
16573,8796
16574,59848
16575,28755
16576,28201
16577,3055
16578,30167
16579,19007
16580,7875
16581,41814
16582,50918
16583,6332
16584,69551
16585,43126
16586,71969
16587,64693
16588,51137
16589,45478
16590,49415
16591,59640
16592,36070
16593,10639
16594,61701
16595,56407
16596,2893
16597,36623
16598,48376
16599,28959
16600,69103
16601,22062
16602,27038
16603,49530
16604,40878
16605,37255
16606,8280
16607,36706
16608,72583
16609,58002
16610,57666
16611,1743
16612,20189
16613,41397
16614,21661
16615,9015
16616,10517
16617,24740
16618,4950
16619,26297
16620,15710
16621,61701
16622,41126
16623,63842
16624,38091
16625,13440
16626,70074
16627,61256
16628,41613
16629,2710
16630,63707
16631,20235
16632,46815
16633,38091
16634,66694
16635,61837
16636,40798
16637,38025
16638,60666
16639,67919
16640,69943
16641,69103
16642,8667
16643,58002
16644,28325
16645,37592
16646,15017
16647,50973
16648,31807
16649,42345
16650,59410
16651,2367
16652,59994
16653,44706
16654,62342
16655,30711
16656,14069
16657,67455
16658,65187
16659,56414
16660,2341
16661,1146
16662,12316
16663,45129
16664,28440
16665,9794
16666,69732
16667,71179
16668,4835
16669,46136
16670,45467
16671,49406
16672,38891
16673,13895
16674,49406
16675,31396
16676,5230
16677,49313
16678,46372
16679,46596
16680,49387
16681,50973
16682,28440
16683,28939
16684,62981
16685,48256
16686,69103
16687,5918
16688,20223
16689,23492
16690,54810
16691,5034
16692,41126
16693,48074
16694,22923
16695,13741
16696,33289
16697,67034
16698,12316
16699,69090
16700,47093
16701,11125
16702,29711
16703,59248
16704,49374
16705,28939
16706,27513
16707,9683
16708,67803
16709,20562
16710,37542
16711,68473
16712,38020
16713,4429
16714,36759
16715,19636
16716,63145
16717,33924
16718,15879
16719,4292
16720,2710
16721,13776
16722,32697
16723,38025
16724,36070
16725,57605
16726,58155
16727,20235
16728,61707
16729,39564
16730,25506
16731,41822
16732,43107
16733,22788
16734,11264
16735,72395
16736,46395
16737,69870
16738,52022
16739,5465
16740,49530
16741,20746
16742,44365
16743,58171
16744,4400
16745,28055
16746,42872
16747,51597
16748,29221
16749,32697
16750,44545
16751,31396
16752,15506
16753,1709
16754,66216
16755,68648
16756,62180
16757,36706
16758,6137
16759,826
16760,58452
16761,56042
16762,24937
16763,57636
16764,32822
16765,70057
16766,69432
16767,7068
16768,40474
16769,19596
16770,70569
16771,23249
16772,42946
16773,37278
16774,59585
16775,42525
16776,4051
16777,42946
16778,31843
16779,49600
16780,71822
16781,11949
16782,52737
16783,34373
16784,36287
16785,53727
16786,49258
16787,18492
16788,7456
16789,36804
16790,42236
16791,67237
16792,33924
16793,40807
16794,45216
16795,7138
16796,37255
16797,20164
16798,13708
16799,11125
16800,43823
16801,21133
16802,19489
16803,67181
16804,40878
16805,68432
16806,4835
16807,35795
16808,14378
16809,64669
16810,56873
16811,29556
16812,16424
16813,41852
16814,17063
16815,26372
16816,22277
16817,31396
16818,26701
16819,13835
16820,60881
16821,27836
16822,72937
16823,32754
16824,67566
16825,69303
16826,71560
16827,38249
16828,72395
16829,52243
16830,61256
16831,37592
16832,39562
16833,57577
16834,42345
16835,49600
16836,37501
16837,47714
16838,28189
16839,42594
16840,20825
16841,7153
16842,26519
16843,56471
16844,16310
16845,23707
16846,16095
16847,28276
16848,20184
16849,64694
16850,50452
16851,63929
16852,27260
16853,22155
16854,61256
16855,53329
16856,53500
16857,42946
16858,63613
16859,62180
16860,49600
16861,11949
16862,1743
16863,28744
16864,4292
16865,15711
16866,28635
16867,54250
16868,53329
16869,26978
16870,68923
16871,5958
16872,56448
16873,10793
16874,64177
16875,33793
16876,29695
16877,54026
16878,24038
16879,69087
16880,9794
16881,31843
16882,176
16883,41006
16884,14049
16885,21922
16886,4335
16887,40731
16888,55857
16889,38507
16890,64786
16891,6873
16892,29711
16893,26358
16894,9865
16895,58155
16896,8465
16897,14641
16898,45375
16899,61701
16900,25741
16901,38020
16902,44301
16903,65966
16904,48171
16905,58746
16906,11487
16907,4246
16908,30063
16909,27038
16910,63469
16911,37542
16912,51052
16913,26745
16914,4051
16915,64040
16916,36896
16917,31843
16918,58686
16919,69432
16920,8584
16921,15835
16922,63244
16923,48374
16924,27
16925,19234
16926,70569
16927,543
16928,4400
16929,45129
16930,53386
16931,63145
16932,50452
16933,11004
16934,18677
16935,19104
16936,36576
16937,68531
16938,29251
16939,27611
16940,33609
16941,37501
16942,10632
16943,65845
16944,55577
16945,22233
16946,29018
16947,13708
16948,72265
16949,26078
16950,25741
16951,670
16952,26358
16953,68413
16954,9298
16955,70595
16956,31244
16957,30711
16958,29831
16959,72483
16960,251
16961,8711
16962,36258
16963,62180
16964,31982
16965,7926
16966,14641
16967,33969
16968,23595
16969,51988
16970,61687
16971,61677
16972,59994
16973,57666
16974,54166
16975,45375
16976,45910
16977,33793
16978,19104
16979,14641
16980,8159
16981,10632
16982,70595
16983,11633
16984,8887
16985,56471
16986,45945
16987,16448
16988,69303
16989,42525
16990,32822
16991,42153
16992,1247
16993,42153
16994,45310
16995,61707
16996,50652
16997,40533
16998,29251
16999,16852
17000,72828
17001,31807
17002,69007
17003,3673
17004,49422
17005,21322
17006,66423
17007,10697
17008,71432
17009,51395
17010,21651
17011,13184
17012,33333
17013,11305
17014,53386
17015,55084
17016,53332
17017,39420
17018,4246
17019,50652
17020,64457
17021,53163
17022,46599
17023,47976
17024,47738
17025,5204
17026,30455
17027,57567
17028,49313
17029,68432
17030,66314
17031,39420
17032,71151
17033,70595
17034,62644
17035,70283
17036,69029
17037,39715
17038,33495
17039,59808
17040,2537
17041,3585
17042,35911
17043,66035
17044,28959
17045,23033
17046,30711
17047,31666
17048,53780
17049,2113
17050,61482
17051,27862
17052,50860
17053,44365
17054,5204
17055,10010
17056,1709
17057,48618
17058,72265
17059,25176
17060,37062
17061,17369
17062,7138
17063,65161
17064,9891
17065,15779
17066,46967
17067,45781
17068,35064
17069,54978
17070,15267
17071,53386
17072,44967
17073,54250
17074,40548
17075,37059
17076,56873
17077,10793
17078,62951
17079,49927
17080,69943
17081,60105
17082,18381
17083,10793
17084,26473
17085,10697
17086,19384
17087,33012
17088,30596
17089,64669
17090,33924
17091,29556
17092,1247
17093,62981
17094,6137
17095,4335
17096,54051
17097,18433
17098,47290
17099,59060
17100,58916
17101,4648
17102,72616
17103,26519
17104,48065
17105,20746
17106,34425
17107,41891
17108,14099
17109,14099
17110,4051
17111,5157
17112,60746
17113,40731
17114,38753
17115,29249
17116,47122
17117,36287
17118,18185
17119,22155
17120,41891
17121,29249
17122,29505
17123,25741
17124,53627
17125,60780
17126,30245
17127,41887
17128,66588
17129,30245
17130,51431
17131,36417
17132,35617
17133,39391
17134,24232
17135,13993
17136,11004
17137,3676
17138,54978
17139,37501
17140,46395
17141,69029
17142,35909
17143,2182
17144,59125
17145,57567
17146,6873
17147,43945
17148,5230
17149,2113
17150,5558
17151,62277
17152,26358
17153,35530
17154,14099
17155,27553
17156,33333
17157,49313
17158,44967
17159,17850
17160,24232
17161,17850
17162,36918
17163,7727
17164,41891
17165,35911
17166,12466
17167,66423
17168,48740
17169,61078
17170,68303
17171,3733
17172,1162
17173,14688
17174,49507
17175,7731
17176,11487
17177,55355
17178,72265
17179,43332
17180,60949
17181,49351
17182,30013
17183,28874
17184,64694
17185,12466
17186,11490
17187,9169
17188,48740
17189,37567
17190,31807
17191,30587
17192,59768
17193,33508
17194,11782
17195,113
17196,47976
17197,61684
17198,55427
17199,16685
17200,65798
17201,31585
17202,71283
17203,16351
17204,53870
17205,33508
17206,26519
17207,71831
17208,18170
17209,26861
17210,10697
17211,71283
17212,39423
17213,59838
17214,678
17215,2327
17216,33966
17217,15390
17218,71151
17219,13997
17220,39169
17221,37176
17222,70320
17223,66189
17224,40533
17225,29044
17226,66206
17227,20120
17228,23921
17229,60166
17230,68301
17231,51749
17232,46613
17233,18424
17234,35617
17235,51956
17236,32556
17237,22236
17238,39423
17239,24893
17240,36918
17241,71006
17242,47785
17243,46372
17244,47714
17245,26735
17246,54085
17247,49475
17248,64804
17249,41760
17250,18170
17251,47976
17252,21922
17253,66357
17254,59183
17255,65161
17256,35978
17257,17076
17258,40807
17259,5157
17260,7499
17261,43807
17262,47092
17263,41852
17264,11965
17265,37998
17266,62195
17267,204
17268,61631
17269,58686
17270,29731
17271,33508
17272,42725
17273,7727
17274,49213
17275,45857
17276,18185
17277,36198
17278,39715
17279,13595
17280,62268
17281,10494
17282,28809
17283,45750
17284,66699
17285,36417
17286,43465
17287,10818
17288,69943
17289,17713
17290,39702
17291,12651
17292,64804
17293,48380
17294,35578
17295,22277
17296,7297
17297,26735
17298,16701
17299,12466
17300,29703
17301,32283
17302,60159
17303,10494
17304,15718
17305,29505
17306,56784
17307,47033
17308,11949
17309,58462
17310,40533
17311,52277
17312,69092
17313,18266
17314,43205
17315,55766
17316,60780
17317,60500
17318,66877
17319,63687
17320,63687
17321,12795
17322,18365
17323,9267
17324,10010
17325,15538
17326,54978
17327,68303
17328,63562
17329,1597
17330,60932
17331,22772
17332,2327
17333,56177
17334,24232
17335,10013
17336,27260
17337,60932
17338,29703
17339,39045
17340,64886
17341,39256
17342,16685
17343,24245
17344,32344
17345,52773
17346,28359
17347,45915
17348,52277
17349,60780
17350,64050
17351,26509
17352,33945
17353,17101
17354,17959
17355,8938
17356,15835
17357,68714
17358,10818
17359,39727
17360,61417
17361,59944
17362,32414
17363,29325
17364,39169
17365,49258
17366,11691
17367,36900
17368,56788
17369,66738
17370,51570
17371,65161
17372,34626
17373,54767
17374,52248
17375,11691
17376,20825
17377,43159
17378,31082
17379,59585
17380,49282
17381,38338
17382,40924
17383,6199
17384,59838
17385,15835
17386,65772
17387,65001
17388,35076
17389,55068
17390,13997
17391,16685
17392,65001
17393,4156
17394,54064
17395,56102
17396,66608
17397,15320
17398,60377
17399,18587
17400,23613
17401,16701
17402,4685
17403,39384
17404,7138
17405,56216
17406,2821
17407,64329
17408,27038
17409,64804
17410,22772
17411,69087
17412,43807
17413,10818
17414,189
17415,22236
17416,61631
17417,4168
17418,65329
17419,41137
17420,9792
17421,56784
17422,45375
17423,35909
17424,43950
17425,19602
17426,69724
17427,39423
17428,49927
17429,1381
17430,62195
17431,6279
17432,57234
17433,25059
17434,64212
17435,24530
17436,2516
17437,24685
17438,36805
17439,55766
17440,51148
17441,36623
17442,65570
17443,17320
17444,9267
17445,6269
17446,15220
17447,46791
17448,14055
17449,68413
17450,62644
17451,72975
17452,2591
17453,60917
17454,2516
17455,16498
17456,40807
17457,57776
17458,15320
17459,48532
17460,35365
17461,37128
17462,20178
17463,54536
17464,54415
17465,64295
17466,69759
17467,35994
17468,70327
17469,61368
17470,63562
17471,13232
17472,68648
17473,16893
17474,44677
17475,32541
17476,20090
17477,36381
17478,49413
17479,9267
17480,14841
17481,4379
17482,21447
17483,29024
17484,1877
17485,52968
17486,36258
17487,47939
17488,28836
17489,34934
17490,28184
17491,37278
17492,56873
17493,53323
17494,67108
17495,3368
17496,65618
17497,7533
17498,56867
17499,60377
17500,46301
17501,54064
17502,31772
17503,59838
17504,40548
17505,61337
17506,54995
17507,46036
17508,28359
17509,63715
17510,44413
17511,70631
17512,49927
17513,34348
17514,38724
17515,46791
17516,7533
17517,47155
17518,1667
17519,72975
17520,43369
17521,12640
17522,45750
17523,54389
17524,29004
17525,47769
17526,11139
17527,543
17528,25487
17529,38675
17530,28363
17531,35456
17532,44632
17533,27180
17534,8278
17535,69029
17536,40710
17537,10421
17538,27316
17539,34665
17540,65570
17541,7481
17542,39454
17543,867
17544,56784
17545,11936
17546,38483
17547,51077
17548,63746
17549,64173
17550,34413
17551,68166
17552,52069
17553,37998
17554,55641
17555,12907
17556,60500
17557,20291
17558,72975
17559,30213
17560,56177
17561,63283
17562,70414
17563,35909
17564,31772
17565,33068
17566,30063
17567,71701
17568,69759
17569,69092
17570,20054
17571,39169
17572,37998
17573,16180
17574,31008
17575,64262
17576,12867
17577,11691
17578,61368
17579,7417
17580,4129
17581,3164
17582,51054
17583,4379
17584,40153
17585,50474
17586,40701
17587,25487
17588,4156
17589,40701
17590,50887
17591,3932
17592,15220
17593,19358
17594,44058
17595,29044
17596,13
17597,36125
17598,36805
17599,39528
17600,46971
17601,58458
17602,3164
17603,17006
17604,64779
17605,11070
17606,28713
17607,38244
17608,49727
17609,43169
17610,16701
17611,21690
17612,64498
17613,44809
17614,14270
17615,37570
17616,41362
17617,46807
17618,71701
17619,33663
17620,10010
17621,55579
17622,32414
17623,70437
17624,16680
17625,66588
17626,52715
17627,32365
17628,16893
17629,61840
17630,36120
17631,40721
17632,43335
17633,23204
17634,24458
17635,67046
17636,28713
17637,60458
17638,31082
17639,66831
17640,11965
17641,61840
17642,10192
17643,31127
17644,71860
17645,56424
17646,61417
17647,20120
17648,20738
17649,50653
17650,60159
17651,35978
17652,31749
17653,22883
17654,31008
17655,14270
17656,24203
17657,58921
17658,4129
17659,48222
17660,36900
17661,15309
17662,8798
17663,61857
17664,11241
17665,10118
17666,56177
17667,50152
17668,37570
17669,14705
17670,70461
17671,18966
17672,52001
17673,25595
17674,9243
17675,12640
17676,12795
17677,25843
17678,22371
17679,35803
17680,17959
17681,5524
17682,12867
17683,55724
17684,70193
17685,67078
17686,24530
17687,28928
17688,36900
17689,57184
17690,58591
17691,2711
17692,41760
17693,56225
17694,60331
17695,54871
17696,48162
17697,59944
17698,39702
17699,30517
17700,62097
17701,32738
17702,36125
17703,48065
17704,40996
17705,51900
17706,58508
17707,37982
17708,24530
17709,1713
17710,50474
17711,29361
17712,47349
17713,14035
17714,62863
17715,29024
17716,11630
17717,20291
17718,20090
17719,71498
17720,52968
17721,31749
17722,1877
17723,68171
17724,72983
17725,40701
17726,2920
17727,68445
17728,12795
17729,30964
17730,5583
17731,69085
17732,51384
17733,71614
17734,38655
17735,55125
17736,41120
17737,37695
17738,2125
17739,63746
17740,71151
17741,64173
17742,56706
17743,29736
17744,32822
17745,63192
17746,53854
17747,12725
17748,62005
17749,3920
17750,57742
17751,6657
17752,5727
17753,26419
17754,6326
17755,69092
17756,11965
17757,51362
17758,12742
17759,58508
17760,36696
17761,34413
17762,47033
17763,55724
17764,13232
17765,50860
17766,71614
17767,54536
17768,52069
17769,44540
17770,52354
17771,30602
17772,67155
17773,33068
17774,38019
17775,15341
17776,51362
17777,55092
17778,58287
17779,49754
17780,63182
17781,50473
17782,62289
17783,53124
17784,36557
17785,68408
17786,54871
17787,22900
17788,59655
17789,19832
17790,61737
17791,62439
17792,66437
17793,20120
17794,9243
17795,30517
17796,7007
17797,3869
17798,20712
17799,55724
17800,48706
17801,58812
17802,67155
17803,3842
17804,9673
17805,32738
17806,51597
17807,44319
17808,55577
17809,20291
17810,39754
17811,35468
17812,40397
17813,40710
17814,20545
17815,33746
17816,71586
17817,60588
17818,32060
17819,58287
17820,64843
17821,4436
17822,12873
17823,3372
17824,18738
17825,49072
17826,45140
17827,38634
17828,61202
17829,58458
17830,39916
17831,8204
17832,1288
17833,22164
17834,67705
17835,60331
17836,1943
17837,13
17838,71586
17839,68016
17840,31170
17841,70461
17842,22508
17843,22109
17844,36805
17845,8314
17846,70193
17847,1767
17848,31008
17849,47349
17850,51994
17851,17080
17852,222
17853,31749
17854,14635
17855,13137
17856,1767
17857,15474
17858,40881
17859,37594
17860,65409
17861,2791
17862,20610
17863,47088
17864,71103
17865,49072
17866,36307
17867,42997
17868,66298
17869,52883
17870,49374
17871,62442
17872,47095
17873,54767
17874,44632
17875,41892
17876,4776
17877,62454
17878,58873
17879,65034
17880,8994
17881,45056
17882,68143
17883,22900
17884,47658
17885,37350
17886,61707
17887,26988
17888,27809
17889,4140
17890,54935
17891,55577
17892,28836
17893,49175
17894,20090
17895,70320
17896,20371
17897,19832
17898,68194
17899,29771
17900,3338
17901,41653
17902,8314
17903,8029
17904,826
17905,22588
17906,4834
17907,71586
17908,36120
17909,25881
17910,40914
17911,4017
17912,3729
17913,23445
17914,60331
17915,71130
17916,9243
17917,60657
17918,10674
17919,67155
17920,60419
17921,46098
17922,65652
17923,56698
17924,63426
17925,24125
17926,6791
17927,49226
17928,3209
17929,26214
17930,14163
17931,5629
17932,3477
17933,10664
17934,68161
17935,46323
17936,18966
17937,40914
17938,37982
17939,67375
17940,1410
17941,72807
17942,26048
17943,25881
17944,49072
17945,62997
17946,37982
17947,32071
17948,43250
17949,54871
17950,22588
17951,54893
17952,8646
17953,71205
17954,6791
17955,54732
17956,3344
17957,50207
17958,55405
17959,14808
17960,22014
17961,2791
17962,4246
17963,65375
17964,64173
17965,52883
17966,33245
17967,45056
17968,24032
17969,3869
17970,68806
17971,48162
17972,35148
17973,19728
17974,59104
17975,13869
17976,42991
17977,3434
17978,44279
17979,39754
17980,48558
17981,39439
17982,58073
17983,53899
17984,33972
17985,54085
17986,26458
17987,34493
17988,46971
17989,55125
17990,27180
17991,71614
17992,61368
17993,61847
17994,70193
17995,14179
17996,19838
17997,31837
17998,23644
17999,57898
18000,5193
18001,71132
18002,22164
18003,10421
18004,6791
18005,51362
18006,59828
18007,48706
18008,22087
18009,33013
18010,33642
18011,20371
18012,51609
18013,59471
18014,70505
18015,18381
18016,59655
18017,33682
18018,51384
18019,1423
18020,34003
18021,5714
18022,36284
18023,65421
18024,42904
18025,14245
18026,23237
18027,41653
18028,4768
18029,51148
18030,7120
18031,57424
18032,69085
18033,71935
18034,34283
18035,52415
18036,48222
18037,70676
18038,1500
18039,3344
18040,43461
18041,70461
18042,54920
18043,31405
18044,68033
18045,33972
18046,8225
18047,44540
18048,71798
18049,20626
18050,51994
18051,39509
18052,52257
18053,24447
18054,45820
18055,51008
18056,52883
18057,61947
18058,17333
18059,12907
18060,55405
18061,5274
18062,11778
18063,1991
18064,46806
18065,40397
18066,3982
18067,57976
18068,45430
18069,22375
18070,14031
18071,5727
18072,52187
18073,24808
18074,59314
18075,5893
18076,62997
18077,12231
18078,64655
18079,11493
18080,36307
18081,20712
18082,23644
18083,71205
18084,49063
18085,53167
18086,3842
18087,3434
18088,3842
18089,31405
18090,59104
18091,44279
18092,12948
18093,19331
18094,54935
18095,27166
18096,59293
18097,45149
18098,17107
18099,23445
18100,39777
18101,66217
18102,12948
18103,18102
18104,37132
18105,18838
18106,59828
18107,33414
18108,56368
18109,53124
18110,826
18111,48826
18112,71103
18113,48162
18114,10780
18115,56948
18116,35064
18117,22912
18118,69666
18119,31873
18120,45056
18121,11778
18122,59471
18123,28240
18124,15510
18125,48706
18126,69085
18127,71103
18128,60923
18129,18186
18130,38911
18131,72859
18132,27166
18133,22478
18134,4764
18135,17373
18136,10214
18137,60746
18138,52126
18139,19648
18140,45193
18141,50291
18142,49723
18143,18952
18144,45454
18145,43495
18146,66376
18147,24094
18148,51788
18149,38730
18150,54920
18151,30770
18152,18912
18153,17668
18154,38655
18155,71929
18156,3731
18157,60180
18158,50827
18159,68553
18160,56948
18161,66673
18162,64324
18163,59104
18164,29731
18165,46777
18166,22375
18167,30474
18168,40750
18169,54920
18170,45071
18171,46107
18172,30150
18173,60588
18174,8225
18175,50323
18176,43637
18177,6515
18178,60923
18179,57571
18180,64039
18181,43461
18182,31389
18183,41333
18184,53124
18185,64843
18186,8225
18187,58073
18188,42997
18189,1500
18190,33637
18191,14626
18192,25578
18193,14270
18194,51994
18195,17867
18196,64655
18197,9917
18198,31837
18199,33068
18200,49702
18201,39414
18202,13232
18203,8137
18204,57261
18205,48697
18206,6013
18207,61829
18208,6013
18209,22271
18210,46525
18211,66217
18212,25578
18213,35857
18214,32426
18215,39455
18216,20902
18217,13106
18218,12907
18219,13869
18220,72807
18221,71618
18222,20712
18223,66269
18224,23877
18225,54211
18226,28399
18227,52721
18228,63089
18229,58918
18230,12231
18231,24378
18232,69053
18233,28575
18234,16176
18235,51054
18236,33813
18237,9865
18238,56031
18239,46777
18240,28178
18241,22790
18242,61565
18243,23633
18244,15396
18245,38040
18246,36676
18247,3219
18248,24094
18249,53618
18250,26788
18251,24907
18252,6013
18253,60816
18254,317
18255,23024
18256,41516
18257,48859
18258,22912
18259,68253
18260,66673
18261,4988
18262,70120
18263,22087
18264,3372
18265,6117
18266,7948
18267,27539
18268,9578
18269,47349
18270,67021
18271,4222
18272,69666
18273,51788
18274,23784
18275,52721
18276,51148
18277,317
18278,19728
18279,3434
18280,66673
18281,38866
18282,2459
18283,6579
18284,69950
18285,18121
18286,37783
18287,57261
18288,70809
18289,30336
18290,17373
18291,59828
18292,19977
18293,69053
18294,63459
18295,47465
18296,46395
18297,1767
18298,13869
18299,10780
18300,60379
18301,46777
18302,20902
18303,61885
18304,22153
18305,53152
18306,15797
18307,15510
18308,49387
18309,2709
18310,68819
18311,10063
18312,37573
18313,41516
18314,30069
18315,88
18316,4017
18317,42338
18318,53618
18319,36876
18320,67950
18321,45430
18322,22508
18323,69287
18324,19285
18325,57198
18326,52721
18327,51054
18328,62997
18329,54696
18330,45573
18331,4167
18332,21366
18333,61464
18334,54732
18335,49777
18336,37919
18337,19471
18338,19977
